310   -1.5    0.1
340   -2.5    0.1
370   -3.5    0.1
400   -4.6    0.2
430   -5.7    0.2
460   -6.7    0.3
490   -7.8    0.3
520   -8.9    0.3
550   -9.9    0.4
580  -11.0    0.4
610  -12.0    0.5
640  -13.1    0.6
670  -14.1    0.6
700  -15.1    0.7
730  -16.2    0.8
760  -17.2    0.9
790  -18.2    1.0
820  -19.2    1.1
850  -20.2    1.2
880  -21.2    1.3
910  -22.1    1.4
940  -22.9    1.5
970  -23.9    1.7
