830.238543257	27.9689155062	8.045978065900002
837.250913812	34.9381459146	8.045978065900002
848.200150361	38.8906063117	8.117817155800005
855.856320772	34.078304608	7.974165185099999
867.025556343	39.0365384724	8.045978065900002
878.845039204	38.1040455944	7.902326095200003
896.138943771	38.9681851902	8.045978065899995
910.800722794	34.9469521657	8.046030484
919.346639072	43.0657914756	7.974138975999999
932.038333925	39.0443225693	8.979886234299997
946.052224476	43.0689889834	7.974138976000006
971.884261224	44.9398979916	8.046004275000001
990.054073265	46.0914987833	7.974138976000006
1015.01492017	51.9852919882	8.0459780658
1037.34364154	52.9937125726	7.974138975999999
1077.18532297	55.0099771418	7.902299886099996
1115.05794238	57.9599139975	8.046004274999994
1152.27174413	58.9701167995	8.117817155700003
1189.26892784	62.0636269987	7.830460796200001
1233.05518073	68.1033523642	7.974138975999992
1273.11898412	73.0650458272	7.974138976000006
1312.96947179	83.1272884623	7.902299886099996
1333.10913212	84.063607866	7.902299886199998
1353.25767733	93.1177444256	7.902299886400002
1378.21978227	100.160963068	7.902299886999998
1396.17588547	106.053917583	7.974138976000006
1415.23104025	116.113670355	7.974138976000006
1436.04170546	130.124782743	7.974165185000004
