690,10,3.16
715,45,6.71
740,62,7.87
765,89,9.43
790,87,9.33
815,107,10.34
840,123,11.09
865,124,11.14
890,136,11.66
915,171,13.08
940,201,14.18
965,224,14.97
990,287,16.94
1015,241,15.52
1040,165,12.85
1065,127,11.27
1090,83,9.11
1115,71,8.43
1140,70,8.37
1165,62,7.87
1190,51,7.14
