χ²,L1,L2,L3,L4,L5,L6,L7,L8,c
407.4258558816093,0.0005542907967850594,0.0010853224445996053,-0.0027879887730899145,-0.00019784001337247586,0.0005140271099649106,7.0e-5,-0.0004294426380267572,0.0004123127715368113,0.00011137760709084034
407.4466030908171,0.0005622016325613849,0.0011006967857535353,-0.002776452598454594,-0.0002000873548151112,0.0009068321980481703,7.0e-5,-0.00047693636013207874,0.0005346060644612096,0.00010807980710369283
407.42809250457015,0.0005569684601949761,0.0010909728443786204,-0.0027556513648799063,-0.0002025774105224831,0.0013215960678386858,7.0e-5,-0.0005342755145174383,0.0007076072341142669,0.00010721381517384769
407.42814117281483,0.0005348589361128292,0.001049578456913486,-0.002751787570201423,-0.00020193116986662598,0.001062979238036451,7.0e-5,-0.00048771287651208905,0.0006480522009135691,0.00011429764072232462
407.42805503308995,0.0005564382244988826,0.0010895751198468017,-0.002757662177836761,-0.00020172084049807832,0.001264625563093258,7.0e-5,-0.0005650108633599482,0.0007330467711062342,0.00010427188025523726
407.4280867855027,0.0005622472468195767,0.0011006476384431989,-0.0027785699388158417,-0.00019966000745809604,0.0008576047154512068,7.0e-5,-0.00047413006500660894,0.0005206089728394229,0.00010801477570247595
407.4280866088029,0.0005368183786543235,0.0010523066558304553,-0.0027268014150983524,-0.00020409802644229968,0.0016973850219295901,7.0e-5,-0.0006305718811402135,0.0009642688078542895,0.00010614334178407256
407.42823608692396,0.0005316731082178819,0.0010428795420861759,-0.0027385322689240997,-0.00020255565807750537,0.0013323676827155422,7.0e-5,-0.0005514577074617327,0.0007942593503556603,0.0001143430735639752
407.4281333887353,0.0005337352627560932,0.0010480379402454678,-0.002734493535326941,-0.00020446001981859368,0.0014503498927717436,7.0e-5,-0.0006010017482158831,0.0008699064390661399,0.0001028996448443691
407.4246872818681,0.0005467671775534248,0.0010726903992346448,-0.0027513020606065074,-0.00020333472800484277,0.001255249092681183,7.0e-5,-0.0005728341579932663,0.0007604579581553646,9.899516674436713e-5
407.4281296385713,0.0005456801185570689,0.001068476872326139,-0.0027616210487193204,-0.00019980337398966817,0.0010115970191184997,7.0e-5,-0.00046339930631752806,0.0005847696084111446,0.00012011304700323374
407.42795033715925,0.0005591406509396066,0.0010908094449468115,-0.0027912778652094,-0.00019470000251444863,0.0005698114659597652,7.0e-5,-0.00043536797676530675,0.00042728723662077234,0.00011080774595918931
407.4281163519503,0.000553190966008762,0.001089329272988694,-0.0027830845604577027,-0.00020678522072559242,0.0006407914031396761,7.0e-5,-0.00044332961980996655,0.0004479807480268485,0.00011012142806741879
407.4280697541599,0.0005470449281940124,0.0010834829039994313,-0.002770743720263003,-0.00021459143006902776,0.0008138608606405428,7.0e-5,-0.00046948816494345234,0.0005214736489593144,0.00010938393342122408
407.42808921512926,0.0005413254677118483,0.0010761304350707713,-0.0027572785993441947,-0.00021964252140230621,0.0010204138715867882,7.0e-5,-0.0005019528911665784,0.0006133098073658053,0.00010870286377912828
407.4256702310034,0.0005360704964089754,0.0010672265343273453,-0.0027430384912390192,-0.00022162581988080282,0.001251293753896994,7.0e-5,-0.0005393087901699201,0.0007197277391854944,0.00010806961150378279
407.4280915620121,0.0005324985723846922,0.001058223837136165,-0.0027302834479560134,-0.0002193757180624731,0.0014762713824153706,7.0e-5,-0.0005767313468673128,0.0008271215594171854,0.00010766029971473566
407.42804304142396,0.0005327657210771376,0.0010500988038921522,-0.002722290656756464,-0.00020917803337110378,0.0016679718507348986,7.0e-5,-0.0006107068220248426,0.0009259116814684285,0.00010761654839906487
407.4281240292706,0.0005550239019244963,0.0010741345638450956,-0.0027702939134086413,-0.00018600483330639202,0.0010045130409340303,7.0e-5,-0.0005081535932675273,0.00063670993873189,0.00011011611881966839
407.42795629946283,0.0005591278096211649,0.0010907857007047598,-0.0027912778652094,-0.000194695239789867,0.0005693652613000492,7.0e-5,-0.0004353391347028924,0.0004272352273105331,0.0001108335612626506
407.4258286597396,0.0005543643231935138,0.0010854192268379248,-0.002788066844361119,-0.00019779606759078334,0.0005140271099649106,7.0e-5,-0.0004294733332900057,0.00041262891522121387,0.00011137681957240278
407.4280855980991,0.0005325740231757975,0.0010550339966158959,-0.0027431802071858583,-0.00021130203873321297,0.0010905391041239883,7.0e-5,-0.0005240891583662488,0.0006834342467986155,0.00011014884307860829
407.42807879480756,0.0005590980193880689,0.0010860144678396418,-0.00277032033755814,-0.00019389900305392228,0.001152537284659446,7.0e-5,-0.0005199898637262479,0.0006666313607574322,0.00010842072496299798
407.4280899917234,0.0005591354982551751,0.001090930196325261,-0.0027912778652094,-0.0001948293167803192,0.0005693298839245976,7.0e-5,-0.0004354010304166386,0.00042706273017147024,0.00011080493140153145
407.42827088764966,0.0005554392704630111,0.0010805189827022357,-0.002769711468604223,-0.00019421795255924283,0.0010686121326967755,7.0e-5,-0.0005535593058338404,0.0006922336401155649,0.00010507233064099241
407.4281362722795,0.0005467137348235841,0.0010665856486382413,-0.0027464064647953145,-0.00019856902037588913,0.0014479272909941445,7.0e-5,-0.0006159160046097683,0.0008657564789657608,0.0001038331149222851
407.42819753166367,0.0005326389238313289,0.001050057778957931,-0.002722290656756464,-0.00020934659550855703,0.0016638074538368533,7.0e-5,-0.0006105405127373476,0.0009245082713041114,0.00010758672641962947
407.42819291317045,0.0005535415173270133,0.0010843845598010016,-0.002779009750774992,-0.00019933698142219185,0.0007121157233425403,7.0e-5,-0.00040137502273516123,0.00042067294473009843,0.00011480707577836682
407.4280290418823,0.000532759019408444,0.0010500896455618153,-0.002722290656756464,-0.00020918140553799356,0.0016680401824123252,7.0e-5,-0.000610912918671367,0.0009260970791451347,0.00010760037792579783
407.42812479264563,0.0005367396730586821,0.001052255609860991,-0.002726805907144076,-0.00020418769547144575,0.0016957611053546114,7.0e-5,-0.0006307096268982332,0.0009642688078542895,0.00010617192346548344
407.4280298042146,0.0005552060268981181,0.0010780678063425006,-0.0027712713835327473,-0.00019255170267067656,0.0010654971925777457,7.0e-5,-0.0005392075874901626,0.0006973143426635889,0.00010706896171687236
407.4279546176248,0.0005591622263278208,0.0010908172209512018,-0.0027912778652094,-0.0001946674795159037,0.0005703688704594944,7.0e-5,-0.000435406625720357,0.0004274824466399342,0.00011081281421861237
407.4281445905033,0.0005579760186773245,0.0010897275326612278,-0.0027829320120921317,-0.00019661551922267527,0.0007349147661069432,7.0e-5,-0.00048035823202381516,0.000517082099043752,0.00010377123710084584
407.42811220065175,0.0005546202467478457,0.001084766883630298,-0.0027723946117137275,-0.00019888376607093115,0.0009145955908770856,7.0e-5,-0.0005152986477375515,0.0006029745933706876,0.00010089865900211534
407.42470706588927,0.0005467029189740498,0.001072624210457932,-0.002751150874304796,-0.00020340721629861193,0.001257282471968621,7.0e-5,-0.0005731176577140712,0.0007613057260296599,9.899516674436713e-5
407.4280862330966,0.0005401410894136623,0.001062379182861654,-0.0027357793552973105,-0.00020672122967775423,0.0014904549942673993,7.0e-5,-0.0006060695105995276,0.0008647246240816735,0.00010017929236552035
407.42806557724293,0.0005327457191792317,0.0010500735928839408,-0.002722290656756464,-0.00020918906359847613,0.0016673984280845427,7.0e-5,-0.0006105800438656969,0.0009257671194222584,0.00010764795764074129
407.42805962968504,0.0005417310559691283,0.001063277635057045,-0.0027407525055855274,-0.00020394515867025383,0.0014107469362667697,7.0e-5,-0.0004981920074755032,0.0007142877954420022,0.00011765403986209166
407.42813678620456,0.0005456876187888116,0.0010685160581203627,-0.0027616071172454795,-0.0001998322642225017,0.0010119219005558266,7.0e-5,-0.00046338387853744694,0.0005847579399319532,0.00012011304700323374
407.42807745215646,0.0005519469579803404,0.0010784737921749926,-0.0027774694842017454,-0.00019680164453245277,0.0007620640240446632,7.0e-5,-0.00043451469737294736,0.00048372779230717775,0.00011873479487457575
407.42580078401767,0.0005359351883417341,0.001066997975373985,-0.002742959121571082,-0.00022162581988080282,0.0012510551849771463,7.0e-5,-0.0005395702422274088,0.0007204353574973143,0.00010809728980513939
407.4280860421298,0.0005415853265633169,0.0010760583516426629,-0.0027621377309005575,-0.0002175113740959886,0.0008819314775257967,7.0e-5,-0.0004823423456073032,0.0005592549169202371,0.00010947839301801943
407.42597587675624,0.0005544292997440909,0.0010855176186578628,-0.002788156096493054,-0.00019775312601605786,0.0005140271099649106,7.0e-5,-0.000429118100794942,0.00041219116699151904,0.00011138965338279353
407.4280885127167,0.0005549425730931839,0.0010739962463698527,-0.002770260341881695,-0.00018600483330639202,0.001003945362907737,7.0e-5,-0.0005081112559274918,0.000636712093279173,0.00011013566808677037
407.42811611534773,0.0005545943352055203,0.0010731965629396621,-0.0027686128144172326,-0.0001860250398563992,0.0010382806352224596,7.0e-5,-0.0005134386848946271,0.0006517453037992414,0.00011003466468271517
407.4281555737583,0.0005387916613034602,0.0010722669665663754,-0.0027535456868692278,-0.00022027922299962173,0.001040639081834406,7.0e-5,-0.0005067840386277028,0.0006275606538390655,0.00010884435256572545
407.4280492460927,0.0005380221931695067,0.0010710447461901008,-0.0027509533338523793,-0.00022084150839107053,0.0010908471153813525,7.0e-5,-0.0005142701688707386,0.0006491695298897228,0.00010866054035430115
407.4280633174448,0.0005367998963545744,0.0010688303441566784,-0.0027462511285592708,-0.00022150031573581587,0.0011844690918976785,7.0e-5,-0.0005287238177981413,0.0006900460500668592,0.00010831557239269528
407.42815288277984,0.0005351302581262827,0.0010645972269175319,-0.0027376274573210355,-0.0002212230416114507,0.0013684491699506875,7.0e-5,-0.000557645311299582,0.0007717905269619993,0.00010769306627718947
407.42568948446313,0.0005360637149003523,0.0010672223504755753,-0.002743056256496062,-0.00022162581988080282,0.0012506572802590808,7.0e-5,-0.0005388867778527796,0.0007191108426300951,0.00010811076362266073
407.46175839443606,0.0005367116981913345,0.0010552869848464955,-0.002727676142183089,-0.0002075803862263883,0.0016602976031899154,7.0e-5,-0.0006368402637268694,0.0009490764302216288,0.00010463285030907472
407.4280851544414,0.0005347287614395275,0.0010635548610029584,-0.0027370473280393676,-0.00022090579561957676,0.0013761508803856208,7.0e-5,-0.0005684718223567239,0.000787623663504851,0.00010690307618046088
407.4281051884574,0.0005549526916339636,0.0010740196739167638,-0.0027702738546794723,-0.00018600483330639202,0.0010040268102920855,7.0e-5,-0.0005081022517140738,0.000636702076358157,0.00011015195221641639
407.42808053564823,0.0005416245756514,0.0010757883298365993,-0.0027585447647446608,-0.00021761715506467424,0.0009714745262871836,7.0e-5,-0.00046896318712321664,0.0005634043421220745,0.00011121396937159931
407.42568762263085,0.0005360731296225298,0.0010672365605033797,-0.0027430805177878206,-0.00022162581988080282,0.0012503678009677939,7.0e-5,-0.0005391443556096963,0.0007192675143827465,0.00010808725430232999
407.4280834612031,0.0005424106885247934,0.0010777126325429646,-0.002761006256724956,-0.00021782745317191392,0.0009215387035356524,7.0e-5,-0.0004761203114627856,0.0005541222310815353,0.00011004635228282311
407.42808414587654,0.0005549486239682711,0.0010740036670496824,-0.002770281704444378,-0.00018600483330639202,0.001003721035621104,7.0e-5,-0.0005081163927480134,0.0006366870115413209,0.00011014757229918538
407.428147562561,0.000548989589784987,0.00106324675411187,-0.002752338033580139,-0.0001882180507828107,0.0013331490218944245,7.0e-5,-0.0005694794708049391,0.0008008587120491861,0.00010838312796327467
407.4281782294261,0.0005368024065479857,0.0010523052264676247,-0.00272678218400648,-0.00020416753880622416,0.0016990672976510569,7.0e-5,-0.0006305507828080634,0.0009642688078542895,0.00010619299873110559
407.42811041941013,0.0005336001996481506,0.0010596209571109342,-0.0027318496409274454,-0.00021935004069281928,0.0014887785840496518,7.0e-5,-0.0005851381159326521,0.0008422277595003639,0.00010693207130890693
407.42568751354645,0.0005360082618746922,0.0010671139765503054,-0.0027428598910946714,-0.00022162581988080282,0.0012537614905836422,7.0e-5,-0.0005394551007194842,0.0007204637598850356,0.00010813219273060317
407.42811958323443,0.0005410299230833442,0.0010703744967420835,-0.0027447725107237644,-0.00021399356431322985,0.0012972654002445239,7.0e-5,-0.0005712776942426191,0.0007663180311863586,0.00010069256568170318
407.42472358726724,0.0005466862864457641,0.0010726331929480722,-0.0027511959548574055,-0.00020345423359367372,0.0012561788214571564,7.0e-5,-0.0005729492445432968,0.0007608111338204375,9.899516674436713e-5
407.4281056877913,0.0005523818556773971,0.0010744479159098964,-0.0027606697711931995,-0.00019251820578730118,0.0011578227022349863,7.0e-5,-0.0005559195361999403,0.0007224369106616721,0.00010110384868657657
407.4280935674778,0.0005545348635199339,0.0010746802214152407,-0.0027661624174770715,-0.00018791859320139314,0.0010833009295006493,7.0e-5,-0.0005363375052935535,0.0006854191733129495,0.00010465522107824393
407.42808199593884,0.0005549509236243583,0.0010740035710976972,-0.002770274369098359,-0.00018600483330639202,0.001004093541204339,7.0e-5,-0.0005081105715670109,0.0006367678442725282,0.00011014213322161075
407.42814853158,0.0005507959317829276,0.0010705332976256314,-0.0027683543101434437,-0.00019079382225286023,0.0009655057391811899,7.0e-5,-0.0004710567289100497,0.000585925654278224,0.00011801551919295485
407.4281331447191,0.000545679423853102,0.001068446116519914,-0.00276161757240645,-0.00019976739449964462,0.0010118378203638127,7.0e-5,-0.0004635031205834257,0.0005850125019870616,0.00012011304700323374
407.4280816207497,0.0005391760398049847,0.0010663282265990512,-0.002751599364028695,-0.0002124986115489918,0.0011134955642845138,7.0e-5,-0.0004860902790993697,0.0006313202908240173,0.00011738948560469691
407.42812534826777,0.0005366759876302438,0.0010659886889571623,-0.0027467688803185443,-0.0002182569356769294,0.001178076796440528,7.0e-5,-0.000508376828054436,0.0006701806606167019,0.00011392881203406291
407.4280846923657,0.0005456434747922673,0.001068074648895956,-0.002760542325122439,-0.00019921022014366706,0.0010264582528801871,7.0e-5,-0.0005615329931791444,0.0007025726921901979,0.0001047882354386406
407.4282374685717,0.0005536545165047167,0.001084516742496521,-0.00277898127771826,-0.0001992818430764223,0.0007167579850853568,7.0e-5,-0.00040137502273516123,0.0004213362953330717,0.00011482851932681553
407.4257995982645,0.000554325341115018,0.0010853453145272711,-0.0027880304887156716,-0.00019777953723083017,0.0005140271099649106,7.0e-5,-0.0004292577738032842,0.00041231631489567304,0.00011139266432124093
407.4268567085307,0.0005555798466980618,0.001088526115107261,-0.0027864479387990264,-0.0001988902293033864,0.0005650370668918893,7.0e-5,-0.00041288477611614376,0.00039024031914406933,0.00011259972409582544
407.4286944824239,0.0005551938683666887,0.0010876960756683607,-0.002773534940036071,-0.00020021230235128115,0.0008637242110434231,7.0e-5,-0.00040810886668269915,0.00044606291687802137,0.00011456314125533057
407.4280833088758,0.0005549875490172258,0.0010897753837983996,-0.00276088491022949,-0.00020446958638273136,0.001145551215289196,7.0e-5,-0.0004574100332332009,0.0005597586278318244,0.00011194204213940062
407.42806944235195,0.0005368468133023523,0.0010523774576686165,-0.002726867266996008,-0.00020412820047381274,0.001697294343962463,7.0e-5,-0.0006307460853311032,0.0009642688078542895,0.00010614708669772735
407.42826464781353,0.0005372973342368823,0.0010517012994618383,-0.002740789528320811,-0.0002006444231774164,0.0013797513966361257,7.0e-5,-0.0006015915595415917,0.0008776160161218873,0.00010642419483200094
407.4280892297804,0.0005407283120341037,0.001057600185187211,-0.0027560025815141975,-0.00019843982063384128,0.0010748236958657994,7.0e-5,-0.0005560335276549003,0.0007536751955072152,0.00010763242747709771
407.42815549912274,0.0005456843090859671,0.0010672973593604548,-0.0027716955743831494,-0.0001972629896033302,0.0007779244629699681,7.0e-5,-0.0005042844430164401,0.0006095518108384022,0.00010892635830974706
407.4258118947087,0.0005543022812010323,0.0010852585307335116,-0.002788055890454483,-0.00019774529793458332,0.0005140271099649106,7.0e-5,-0.0004294598216071855,0.00041289900607764,0.00011139540821794449
407.42469545349024,0.0005467239515914714,0.001072636826264773,-0.002751183783115432,-0.00020337880460813174,0.0012572592935011068,7.0e-5,-0.0005731299333224718,0.0007613071602673837,9.899516674436713e-5
407.428130742118,0.0005456349157597593,0.0010684055714315444,-0.0027615658174070653,-0.00019982148908401294,0.0010121814416068277,7.0e-5,-0.00046348456633919484,0.0005850857793346354,0.00012011304700323374
407.4570937618565,0.000537298720160107,0.0010534311462566282,-0.0027273336921516673,-0.0002042492098835552,0.0016899743274500934,7.0e-5,-0.0006368402637268694,0.0009644829349354674,0.00010535187163063112
407.42812511276736,0.0005362943984975852,0.0010512026136594373,-0.002726733052341887,-0.00020404162937801468,0.0016954169605631116,7.0e-5,-0.0006153720962302085,0.0009527504145567889,0.00010770313238477408
407.42803941230954,0.0005469688656384467,0.0010725772142998451,-0.002751851101026992,-0.00020248819985059329,0.0012397957972204972,7.0e-5,-0.0005876933458795849,0.0007531173099927604,0.00010359935488840483
407.4281423645852,0.0005529179390791004,0.0010839575569499165,-0.0027722800296386546,-0.00020061635005774948,0.0008472111260489147,7.0e-5,-0.0005162104538597087,0.0005638675806773366,0.00010580675127919404
407.42808442258774,0.0005496714665238747,0.0010777817071880333,-0.002760479438006975,-0.00020171298150759403,0.0010756171235080285,7.0e-5,-0.0005598765146226634,0.0006741803955818197,0.00010423024240335203
407.45968266124294,0.0005422532750435616,0.0010623983771941691,-0.002732107274328,-0.00020365561613787316,0.001656597185811097,7.0e-5,-0.0005437934616028463,0.0008317743452512455,0.00011163147170121604
407.4280393113211,0.0005367760570825093,0.001052283530059676,-0.002726797205505226,-0.00020416078820774752,0.0016970911099373613,7.0e-5,-0.0006306251087505215,0.0009642688078542895,0.00010616770882015172
407.42808295070404,0.0005396179577738118,0.0010582252979571116,-0.0027317581666611757,-0.00020423502653403304,0.0016154383408643314,7.0e-5,-0.000633824443931231,0.0009327567394246661,0.00010271327699625935
407.4280800888328,0.0005413531363210725,0.0010618524417978818,-0.0027357939961817615,-0.00020422144007638664,0.0015438713405267553,7.0e-5,-0.0006237402492939724,0.0008995186373697563,0.00010094663479896679
407.4280940031543,0.0005434989049403812,0.001066226738813099,-0.0027415120889733055,-0.0002039932007603271,0.00143854287538898,7.0e-5,-0.0006062804255430157,0.0008494551221562689,9.965480207826634e-5
407.4246910453433,0.0005467314698779224,0.0010726477056179201,-0.002751211276296108,-0.00020337113976598008,0.0012567078827458178,7.0e-5,-0.0005730758889915008,0.0007611090109161179,9.899516674436713e-5
407.42805683798963,0.0005529189148162754,0.0010843662730847074,-0.002772036089278617,-0.0002013246944914,0.0008592256782418875,7.0e-5,-0.0004867690397626319,0.0005553933908392309,0.0001019346270997288
407.42826078830564,0.0005547791803881332,0.0010874490214796732,-0.002779383614042665,-0.00020013207424180967,0.0007166501621597681,7.0e-5,-0.0004436661392921497,0.00046860638368148263,0.00010567199071222478
407.4282214537393,0.0005457807048665083,0.0010685658038306132,-0.0027616661958990533,-0.00019969206757901423,0.0010126866911469782,7.0e-5,-0.00046374001264793107,0.0005853507183440623,0.00012011304700323374
407.42808441789776,0.0005395635495880597,0.0010566760737367707,-0.0027433967773912646,-0.00020129800878371218,0.0013498046583551055,7.0e-5,-0.0005503737625345756,0.0007804288005769577,0.00011729737885012366
407.4280060283682,0.0005528853278085773,0.0010843475171460307,-0.0027709979714401196,-0.0002014327135409019,0.0008807613421488921,7.0e-5,-0.0005038509438324212,0.0005755024414009024,0.00010110826536544061
407.4246934275723,0.0005467245414469881,0.0010726326896707361,-0.0027511913334962463,-0.00020337192295566102,0.0012571055017720273,7.0e-5,-0.0005731356907486253,0.0007613127144188408,9.899516674436713e-5
407.4280850000218,0.0005427397641204626,0.0010647186492039706,-0.002739829601166176,-0.00020413733165023306,0.0014694808408972383,7.0e-5,-0.0006072184808568996,0.0008628887791063089,9.980397400138017e-5
407.4281550031385,0.0005368251099262505,0.0010522755649331123,-0.0027268723833587076,-0.00020403655646066322,0.001695784245026386,7.0e-5,-0.000630641384827775,0.0009642688078542895,0.00010616545224343123
407.4280941679218,0.0005371387063563742,0.0010521515143764298,-0.0027339409205655043,-0.00020242546515722266,0.0015389148084139158,7.0e-5,-0.0005797735174293267,0.0008697686848143012,0.00011461156630032543
407.4280122463298,0.0005394704481176897,0.0010564995885300496,-0.0027426376269005792,-0.0002014484538956733,0.0013678172753921593,7.0e-5,-0.0005384834728341639,0.000774943469741023,0.00011774025349171146
407.42813151530476,0.0005456551331754532,0.0010684115495945038,-0.002761578157520043,-0.00019978483365856327,0.0010123975473484595,7.0e-5,-0.00046358770488324965,0.0005852794786235958,0.00012011304700323374
