mpipi,delta00
0.34507797333333334,13.620373600716045
0.34607797333333334,13.793733557228471
0.34707797333333334,13.967579686685356
0.34807797333333335,14.141915477239623
0.34907797333333335,14.31674407562516
0.35007797333333335,14.492068299337664
0.35107797333333335,14.667890648025933
0.35207797333333335,14.844213314155569
0.35307797333333335,15.021038193001518
0.35407797333333335,15.198366892021118
0.35507797333333335,15.376200739655138
0.35607797333333335,15.554540793600175
0.35707797333333335,15.733387848592383
0.35807797333333335,15.912742443739287
0.35907797333333336,16.092604869433334
0.36007797333333336,16.272975173878503
0.36107797333333336,16.4538531692586
0.36207797333333336,16.635238437573882
0.36307797333333336,16.81713033617035
0.36407797333333336,16.999528002984626
0.36507797333333336,17.182430361525487
0.3660779733333333,17.365836125611178
0.3670779733333333,17.54974380388121
0.3680779733333333,17.734151704098846
0.3690779733333333,17.91905793726034
0.3700779733333333,18.10446042152534
0.3710779733333333,18.290356885981808
0.3720779733333333,18.476744874258486
0.3730779733333333,18.663621747996235
0.3740779733333333,18.850984690189534
0.3750779733333333,19.038830708408234
0.3760779733333333,19.22715663790923
0.3770779733333333,19.415959144646983
0.3780779733333333,19.605234728191142
0.3790779733333333,19.794979724559386
0.3800779733333333,19.985190308972417
0.3810779733333333,20.175862498538418
0.3820779733333333,20.366992154873035
0.3830779733333333,20.558574986661064
0.3840779733333333,20.750601387668087
0.3850779733333333,20.943074309424304
0.3860779733333333,21.135987032519356
0.3870779733333333,21.329335915686055
0.3880779733333333,21.523113652155818
0.3890779733333333,21.71731560486568
0.3900779733333333,21.91193652273661
0.39107797333333333,22.106970981786336
0.39207797333333333,22.302413417926132
0.39307797333333333,22.498258135114163
0.39407797333333333,22.694499309196186
0.39507797333333333,22.891130990625722
0.39607797333333333,23.088147106828888
0.39707797333333333,23.28554146444323
0.39807797333333333,23.48330775151031
0.39907797333333334,23.681439539651862
0.40007797333333334,23.879930286242967
0.40107797333333334,24.078773336587535
0.40207797333333334,24.277961926099625
0.40307797333333334,24.477489182492086
0.40407797333333334,24.677348127973882
0.40507797333333334,24.87752122449152
0.40607797333333334,25.07801394475601
0.40707797333333334,25.278818545360153
0.40807797333333334,25.47992645905064
0.40907797333333334,25.68132987671811
0.41007797333333335,25.88302108425661
0.41107797333333335,26.08499234617994
0.41207797333333335,26.28723587105211
0.41307797333333335,26.48974379897967
0.41407797333333335,26.692508196965267
0.41507797333333335,26.89552105759269
0.41607797333333335,27.09877429930696
0.41707797333333335,27.302259767531357
0.41807797333333335,27.505969236257684
0.41907797333333335,27.70989440992097
0.42007797333333335,27.914026925454895
0.42107797333333336,28.11835835446772
0.42207797333333336,28.32288020550209
0.42307797333333336,28.527583926356204
0.42407797333333336,28.732460906450918
0.42507797333333336,28.937502479233057
0.42607797333333336,29.142699924607708
0.42707797333333336,29.348044471394406
0.4280779733333333,29.553527299803665
0.4290779733333333,29.759139543930527
0.4300779733333333,29.964872294263134
0.4310779733333333,30.170716600204166
0.4320779733333333,30.37666347260347
0.4330779733333333,30.58270388630043
0.4340779733333333,30.78882878267469
0.4350779733333333,30.995029072203863
0.4360779733333333,31.201295637027112
0.4370779733333333,31.407619333513413
0.4380779733333333,31.61399099483309
0.4390779733333333,31.82040143353197
0.4400779733333333,32.02684144410649
0.4410779733333333,32.233301805578954
0.4420779733333333,32.439773284071734
0.4430779733333333,32.64624663537926
0.4440779733333333,32.852712607536645
0.4450779733333333,33.05916194338388
0.4460779733333333,33.26558538312443
0.4470779733333333,33.47197366687698
0.4480779733333333,33.678317537219456
0.4490779733333333,33.88460774172388
0.4500779733333333,34.090835035481156
0.4510779733333333,34.296990183614454
0.4520779733333333,34.50306396378018
0.45307797333333333,34.709012705510965
0.45407797333333333,34.91486079315282
0.45507797333333333,35.12060998129328
0.45607797333333333,35.32624416790685
0.45707797333333333,35.531752522438765
0.45807797333333333,35.73712521342854
0.45907797333333333,35.94235277672224
0.46007797333333333,36.14742593181624
0.46107797333333334,36.35233551157635
0.46207797333333334,36.55707243096342
0.46307797333333334,36.76162767189968
0.46407797333333334,36.965992275707684
0.46507797333333334,37.17015733944204
0.46607797333333334,37.3741140143653
0.46707797333333334,37.57785350566966
0.46807797333333334,37.78136707295217
0.46907797333333334,37.984646031160175
0.47007797333333334,38.18768175183601
0.47107797333333334,38.39046566455435
0.47207797333333334,38.592989258483136
0.47307797333333335,38.795244084022194
0.47407797333333335,38.997221754488365
0.47507797333333335,39.19891394782526
0.47607797333333335,39.40031240832195
0.47707797333333335,39.60140894832942
0.47807797333333335,39.80219544996603
0.47907797333333335,40.002663866806124
0.48007797333333335,40.20280622554631
0.48107797333333335,40.40261462764623
0.48207797333333335,40.60208125094022
0.48307797333333335,40.801198351217884
0.48407797333333336,40.999958263771475
0.48507797333333336,41.1983534049084
0.48607797333333336,41.39637627342773
0.48707797333333336,41.594019452059435
0.48807797333333336,41.791275608865455
0.48907797333333336,41.988137498602015
0.49007797333333336,42.18459796404212
0.4910779733333333,42.380649937258184
0.4920779733333333,42.576286440864
0.4930779733333333,42.771500589215584
0.4940779733333333,42.96628558957098
0.4950779733333333,43.1606347432082
0.4960779733333333,43.35454144650164
0.4970779733333333,43.54799919195637
0.4980779733333333,43.74100156920036
0.4990779733333333,43.93354226593453
0.5000779733333334,44.12561506884059
0.5010779733333334,44.317213864446494
0.5020779733333334,44.508332639949785
0.5030779733333334,44.698965483998485
0.5040779733333334,44.88910658742992
0.5050779733333334,45.078750243967455
0.5060779733333334,45.26789085087492
0.5070779733333334,45.456522909569436
0.5080779733333334,45.644641026192154
0.5090779733333334,45.83223991213735
0.5100779733333334,46.019314384540166
0.5110779733333334,46.20585936672249
0.5120779733333334,46.39186988859816
0.5130779733333334,46.577341087036466
0.5140779733333334,46.76226820618534
0.5150779733333334,46.94664659775315
0.5160779733333334,47.13047172125035
0.5170779733333334,47.31373914419039
0.5180779733333334,47.496444542250394
0.5190779733333334,47.67858369939161
0.5200779733333334,47.86015250793982
0.5210779733333334,48.04114696862575
0.5220779733333333,48.221563190585655
0.5230779733333333,48.401397391322035
0.5240779733333333,48.58064589662463
0.5250779733333333,48.75930514045171
0.5260779733333333,48.93737166477163
0.5270779733333333,49.114842119364525
0.5280779733333333,49.2917132615844
0.5290779733333333,49.46798195608098
0.5300779733333333,49.64364517448195
0.5310779733333333,49.81869999503433
0.5320779733333333,49.99314360220613
0.5330779733333333,50.16697328624668
0.5340779733333333,50.34018644270628
0.5350779733333333,50.51278057191432
0.5360779733333333,50.68475327841567
0.5370779733333333,50.85610227036471
0.5380779733333333,51.02682535887677
0.5390779733333333,51.19692045733574
0.5400779733333333,51.36638558065829
0.5410779733333333,51.535218844512734
0.5420779733333333,51.70341846449276
0.5430779733333333,51.87098275524463
0.5440779733333333,52.03791012954724
0.5450779733333333,52.20419909734362
0.5460779733333333,52.36984826472366
0.5470779733333333,52.53485633285573
0.5480779733333333,52.69922209686741
0.5490779733333333,52.862944444672664
0.5500779733333333,53.02602235574538
0.5510779733333333,53.188454899836856
0.5520779733333333,53.350241235636666
0.5530779733333333,53.51138060937441
0.5540779733333333,53.67187235336193
0.5550779733333333,53.83171588447316
0.5560779733333333,53.990910702560804
0.5570779733333333,54.14945638880779
0.5580779733333333,54.30735260401157
0.5590779733333333,54.46459908679984
0.5600779733333333,54.62119565177553
0.5610779733333333,54.77714218758938
0.5620779733333333,54.93243865493836
0.5630779733333333,55.08708508448803
0.5640779733333333,55.24108157471687
0.5650779733333333,55.39442828968126
0.5660779733333333,55.547125456699234
0.5670779733333333,55.699173363951125
0.5680779733333333,55.8505723579962
0.5690779733333333,56.0013228412034
0.5700779733333333,56.15142526909527
0.5710779733333333,56.300880147603834
0.5720779733333333,56.44891229230423
0.5730779733333333,56.59672951656381
0.5740779733333333,56.74398775191787
0.5750779733333333,56.89064549498786
0.5760779733333333,57.03668776407108
0.5770779733333333,57.18210742423727
0.5780779733333333,57.3269006435341
0.5790779733333333,57.471065264547676
0.5800779733333333,57.61460008515612
0.5810779733333333,57.757504494490185
0.5820779733333333,57.89977826966819
0.5830779733333333,58.041421453362496
0.5840779733333333,58.18243427536001
0.5850779733333333,58.3228170996032
0.5860779733333333,58.46257038674859
0.5870779733333333,58.60169466657519
0.5880779733333333,58.74019051686861
0.5890779733333333,58.87805854669236
0.5900779733333333,59.01529938271334
0.5910779733333333,59.15191365770499
0.5920779733333333,59.287902000640784
0.5930779733333333,59.42326502797617
0.5940779733333333,59.558003335839885
0.5950779733333333,59.692117492939744
0.5960779733333333,59.82560803404629
0.5970779733333333,59.9584754539572
0.5980779733333333,60.09072020187688
0.5990779733333333,60.222342676165844
0.6000779733333333,60.353343219430485
0.6010779733333333,60.48372211393758
0.6020779733333333,60.61347957734493
0.6030779733333334,60.742615758748464
0.6040779733333334,60.87113073505094
0.6050779733333334,60.999024507660934
0.6060779733333334,61.1262969995361
0.6070779733333334,61.25294805258521
0.6080779733333334,61.37897742544597
0.6090779733333334,61.50438479165771
0.6100779733333334,61.62916973824757
0.6110779733333334,61.75333176474971
0.6120779733333334,61.87687028267734
0.6130779733333334,61.999784615465494
0.6140779733333334,62.12207399890361
0.6150779733333334,62.24373758207339
0.6160779733333334,62.36477442880766
0.6170779733333334,62.48518351968329
0.6180779733333334,62.60496375455803
0.6190779733333334,62.72411395566032
0.6200779733333334,62.84263287123687
0.6210779733333334,62.96051917975952
0.6220779733333334,63.07777149469043
0.6230779733333334,63.19438836980036
0.6240779733333334,63.31036830503065
0.6250779733333334,63.42570975288634
0.6260779733333334,63.54086399326463
0.6270779733333334,63.65530595517924
0.6280779733333334,63.7689557890779
0.6290779733333334,63.881899350222504
0.6300779733333334,63.99415858958281
0.6310779733333334,64.10574255185927
0.6320779733333334,64.21665559157537
0.6330779733333334,64.32689989166174
0.6340779733333334,64.43647648481819
0.6350779733333334,64.54538574451873
0.6360779733333334,64.65362765086068
0.6370779733333334,64.7612019481583
0.6380779733333334,64.86810824546473
0.6390779733333334,64.9743460847622
0.6400779733333334,65.07991498972675
0.6410779733333334,65.18481450222106
0.6420779733333334,65.28904421067892
0.6430779733333334,65.39260377290435
0.6440779733333334,65.49549293486395
0.6450779733333334,65.59771154649042
0.6460779733333334,65.69925957516566
0.6470779733333333,65.8001371173331
0.6480779733333333,65.90034440854554
0.6490779733333333,65.99988183216193
0.6500779733333333,66.09865180652466
0.6510779733333333,66.19670371524865
0.6520779733333333,66.29416777000498
0.6530779733333333,66.39099244916633
0.6540779733333333,66.48716763154226
0.6550779733333333,66.58268960146368
0.6560779733333333,66.67755699058917
0.6570779733333333,66.77176962068673
0.6580779733333333,66.86532804899613
0.6590779733333333,66.95823335317485
0.6600779733333333,67.05048701575927
0.6610779733333333,67.14209085572443
0.6620779733333333,67.23304698449688
0.6630779733333333,67.323357775552
0.6640779733333333,67.41302584195056
0.6650779733333333,67.50205401869296
0.6660779733333333,67.59044534808037
0.6670779733333333,67.6782030669914
0.6680779733333333,67.765330595398
0.6690779733333333,67.85183152569327
0.6700779733333333,67.9377096125579
0.6710779733333333,68.0229687631929
0.6720779733333333,68.10761302780685
0.6730779733333333,68.19164659029435
0.6740779733333333,68.27507375906569
0.6750779733333333,68.35789895801298
0.6760779733333333,68.44012671760568
0.6770779733333333,68.52176166612362
0.6780779733333333,68.60280852103601
0.6790779733333333,68.68327208054154
0.6800779733333333,68.76315721528677
0.6810779733333333,68.8424688602789
0.6820779733333333,68.92121200701143
0.6830779733333333,68.99939169581877
0.6840779733333333,69.07701300847563
0.6850779733333333,69.15408106105528
0.6860779733333333,69.23060099705938
0.6870779733333333,69.30657798083064
0.6880779733333333,69.38201719125574
0.6890779733333333,69.45692381576828
0.6900779733333333,69.53130304465417
0.6910779733333333,69.60516006566525
0.6920779733333333,69.67849934173294
0.6930779733333333,69.75132745312814
0.6940779733333333,69.82364908856017
0.6950779733333333,69.89546917594772
0.6960779733333333,69.96679273619222
0.6970779733333333,70.03762480160678
0.6980779733333333,70.10797039316438
0.6990779733333333,70.17783450951337
0.7000779733333333,70.24722212009122
0.7010779733333333,70.31613816016258
0.7020779733333333,70.3845875269608
0.7030779733333333,70.4525750765662
0.7040779733333333,70.52010562132585
0.7050779733333333,70.58718392770642
0.7060779733333333,70.6538147145082
0.7070779733333333,70.72000265139077
0.7080779733333333,70.78575235767413
0.7090779733333333,70.85106840138674
0.7100779733333333,70.91595529853686
0.7110779733333333,70.98041751258567
0.7120779733333333,71.04445795879045
0.7130779733333333,71.10808269880779
0.7140779733333333,71.1712960975929
0.7150779733333333,71.23410220405006
0.7160779733333333,71.29650518459417
0.7170779733333333,71.35850917639388
0.7180779733333333,71.4201182722941
0.7190779733333333,71.4813365168822
0.7200779733333333,71.54216790538786
0.7210779733333333,71.60261638360686
0.7220779733333333,71.66268584828616
0.7230779733333333,71.72238014775614
0.7240779733333333,71.78170308271245
0.7250779733333333,71.84065840709849
0.7260779733333333,71.89924982906028
0.7270779733333333,71.95749972114493
0.7280779733333334,72.01539337297012
0.7290779733333334,72.07292834176936
0.7300779733333334,72.13011183686208
0.7310779733333334,72.18694821820017
0.7320779733333334,72.24344128857842
0.7330779733333334,72.29959463474259
0.7340779733333334,72.35541172799236
0.7350779733333334,72.41089596400379
0.7360779733333334,72.4660506817732
0.7370779733333334,72.52087917393271
0.7380779733333334,72.57538469301751
0.7390779733333334,72.62957045564636
0.7400779733333334,72.68343964554415
0.7410779733333334,72.73699541588176
0.7420779733333334,72.79024089119233
0.7430779733333334,72.84317916901173
0.7440779733333334,72.89581332133316
0.7450779733333334,72.9481463959289
0.7460779733333334,73.00018141757707
0.7470779733333334,73.05192138921439
0.7480779733333334,73.1033692930318
0.7490779733333334,73.15452809152387
0.7500779733333334,73.20540072849911
0.7510779733333334,73.25599013005746
0.7520779733333334,73.30629920553886
0.7530779733333334,73.35633084844592
0.7540779733333334,73.4060879373436
0.7550779733333334,73.45557333673771
0.7560779733333334,73.50478989793348
0.7570779733333334,73.55374045987674
0.7580779733333334,73.60242784997756
0.7590779733333334,73.650854884918
0.7600779733333334,73.69902437144606
0.7610779733333334,73.7469391071541
0.7620779733333334,73.79460188124581
0.7630779733333334,73.8420154752898
0.7640779733333334,73.88918266396253
0.7650779733333334,73.93610621577946
0.7660779733333334,73.98278889381783
0.7670779733333334,74.02923345642895
0.7680779733333334,74.0754426579423
0.7690779733333334,74.12141924936226
0.7700779733333334,74.16716597905706
0.7710779733333334,74.21268559344219
0.7720779733333333,74.25798083765693
0.7730779733333333,74.30305445623748
0.7740779733333333,74.34790919378395
0.7750779733333333,74.39254779562536
0.7760779733333333,74.43697300848025
0.7770779733333333,74.48118758111616
0.7780779733333333,74.52519426500679
0.7790779733333333,74.56899581498843
0.7800779733333333,74.61260597162234
0.7810779733333333,74.65603184357796
0.7820779733333333,74.69924656992704
0.7830779733333333,74.742263001158
0.7840779733333333,74.78508566451902
0.7850779733333333,74.82771808274207
0.7860779733333333,74.87016345428349
0.7870779733333333,74.9124248384062
0.7880779733333333,74.95450522598195
0.7890779733333333,74.99640757240168
0.7900779733333333,75.03813481503882
0.7910779733333333,75.0796898834882
0.7920779733333333,75.121075706076
0.7930779733333333,75.16229521429442
0.7940779733333333,75.20335134601305
0.7950779733333333,75.2442470479345
0.7960779733333333,75.28498527756598
0.7970779733333333,75.32556900487216
0.7980779733333333,75.3660012137125
0.7990779733333333,75.40628490313232
0.8000779733333333,75.44642308855133
0.8010779733333333,75.48641880288353
0.8020779733333333,75.52627509760919
0.8030779733333333,75.56599504381573
0.8040779733333333,75.60558173321962
0.8050779733333333,75.64503827917864
0.8060779733333333,75.68436781770087
0.8070779733333333,75.72357350845716
0.8080779733333333,75.76265853580053
0.8090779733333333,75.80162610979724
0.8100779733333333,75.84047342001094
0.8110779733333333,75.87921143648018
0.8120779733333333,75.91784161452946
0.8130779733333333,75.95636722286959
0.8140779733333333,75.99479163484848
0.8150779733333333,76.03311826971992
0.8160779733333333,76.07135058241398
0.8170779733333333,76.1094920618813
0.8180779733333333,76.14754623162756
0.8190779733333333,76.18551665091644
0.8200779733333333,76.22340691620103
0.8210779733333333,76.26122066263929
0.8220779733333333,76.2989615656484
0.8230779733333333,76.33663334248354
0.8240779733333333,76.3742267788843
0.8250779733333333,76.41176520737582
0.8260779733333333,76.44924701128998
0.8270779733333333,76.48667551676344
0.8280779733333333,76.52405447865641
0.8290779733333333,76.56138781236652
0.8300779733333333,76.59867953106031
0.8310779733333333,76.63593372492926
0.8320779733333333,76.67315455339923
0.8330779733333333,76.7103462423535
0.8340779733333333,76.74751308362043
0.8350779733333333,76.78465943561389
0.8360779733333333,76.82178972462201
0.8370779733333333,76.85890844649899
0.8380779733333333,76.89602016862928
0.8390779733333333,76.9331295320947
0.8400779733333333,76.97024125400448
0.8410779733333333,77.00736012996579
0.8420779733333333,77.04449103668252
0.8430779733333333,77.08163893467545
0.8440779733333333,77.11880887112211
0.8450779733333333,77.15600508766528
0.8460779733333333,77.19323364389723
0.8470779733333333,77.23050025016819
0.8480779733333333,77.26781012954778
0.8490779733333333,77.30516876461951
0.8500779733333333,77.34258177255428
0.8510779733333333,77.38005489049172
0.8520779733333333,77.41759312865285
0.8530779733333334,77.45520355313222
0.8540779733333334,77.49289218615034
0.8550779733333334,77.53066515592985
0.8560779733333334,77.56852879266707
0.8570779733333334,77.60648957911458
0.8580779733333334,77.64455414547194
0.8590779733333334,77.6827292713203
0.8600779733333334,77.7210218896673
0.8610779733333334,77.75943909191055
0.8620779733333334,77.7979881333416
0.8630779733333334,77.83667643904909
0.8640779733333334,77.87551161016667
0.8650779733333334,77.91450143044459
0.8660779733333334,77.95365387314382
0.8670779733333334,77.99297710825638
0.8680779733333334,78.03247951006436
0.8690779733333334,78.07216966505
0.8700779733333334,78.1120563801737
0.8710779733333334,78.15214869153851
0.8720779733333334,78.19245587346086
0.8730779733333334,78.23298744796844
0.8740779733333334,78.27375319475033
0.8750779733333334,78.31476316158255
0.8760779733333334,78.3560276752565
0.8770779733333334,78.3975573530393
0.8780779733333334,78.439363114696
0.8790779733333334,78.48145619510628
0.8800779733333334,78.52384815751101
0.8810779733333334,78.56655090742576
0.8820779733333334,78.60957670726087
0.8830779733333334,78.65293819169086
0.8840779733333334,78.69664838381969
0.8850779733333334,78.7407207121888
0.8860779733333334,78.78516902868304
0.8870779733333334,78.83000762738827
0.8880779733333334,78.87525126446208
0.8890779733333334,78.92091517908241
0.8900779733333334,78.96701511554329
0.8910779733333334,79.01356734657227
0.8920779733333334,79.0605886979504
0.8930779733333334,79.10809657452121
0.8940779733333334,79.1561089876812
0.8950779733333334,79.20464458445363
0.8960779733333334,79.25372267825244
0.8970779733333333,79.30334880735788
0.8980779733333333,79.35356539932266
0.8990779733333333,79.40438990723925
0.9000779733333333,79.4558433089558
0.9010779733333333,79.50794836898056
0.9020779733333333,79.56072899041673
0.9030779733333333,79.61421011670826
0.9040779733333333,79.66841773253167
0.9050779733333333,79.72337889593413
0.9060779733333333,79.77912178446168
0.9070779733333333,79.83567574965694
0.9080779733333333,79.89307137786005
0.9090779733333333,79.95134055656469
0.9100779733333333,80.01051654614797
0.9110779733333333,80.07063405707055
0.9120779733333333,80.13172933280305
0.9130779733333333,80.19384023883784
0.9140779733333333,80.2570063582263
0.9150779733333333,80.32126909415048
0.9160779733333333,80.38667178010664
0.9170779733333333,80.45325979834305
0.9180779733333333,80.5210807072731
0.9190779733333333,80.59018437865576
0.9200779733333333,80.66062314542859
0.9210779733333333,80.73245196117044
0.9220779733333333,80.80571025930774
0.9230779733333333,80.88046587904729
0.9240779733333333,80.95681289864444
0.9250779733333333,81.03480744462507
0.9260779733333333,81.114518469768
0.9270779733333333,81.19602014221424
0.9280779733333333,81.27939126747762
0.9290779733333333,81.36471535425159
0.9300779733333333,81.45208085550769
0.9310779733333333,81.54158149005319
0.9320779733333333,81.63331661859962
0.9330779733333333,81.72739166723538
0.9340779733333333,81.82391859790293
0.9350779733333333,81.92301642848352
0.9360779733333333,82.02481180681082
0.9370779733333333,82.12936749234574
0.9380779733333333,82.23695723786301
0.9390779733333333,82.34769394472767
0.9400779733333333,82.46173773301304
0.9410779733333333,82.57926324038559
0.9420779733333333,82.70045871651202
0.9430779733333333,82.8255267002107
0.9440779733333333,82.95468515588882
0.9450779733333333,83.08809418961012
0.9460779733333333,83.22613632415721
0.9470779733333333,83.36905763354638
0.9480779733333333,83.51714662998427
0.9490779733333333,83.67072236403018
0.9500779733333333,83.83006250438386
0.9510779733333333,83.99568130086998
0.9520779733333333,84.16792262232335
0.9530779733333333,84.3472855634445
0.9540779733333333,84.53425913010355
0.9550779733333333,84.72938390502736
0.9560779733333333,84.93325912627424
0.9570779733333333,85.14654712334767
0.9580779733333333,85.36998107605486
0.9590779733333333,85.60437456970352
0.9600779733333333,85.85063297282585
0.9610779733333333,86.10976692557662
0.9620779733333333,86.38290836260057
0.9630779733333333,86.67132962511889
0.9640779733333333,86.97646637416615
0.9650779733333333,87.29994521853075
0.9660779733333333,87.64359897439053
0.9670779733333333,88.0095708236688
0.9680779733333333,88.40028574350599
0.9690779733333333,88.81855333029391
0.9700779733333333,89.26764012883777
0.9710779733333333,89.75136781941258
0.9720779733333333,90.27423878677592
0.9730779733333333,90.84159798921985
0.9740779733333333,91.45984400160216
0.9750779733333333,92.13670771431136
0.9760779733333333,92.8816256279934
0.9770779733333333,93.70624775900713
0.9780779733333334,94.62514086565591
0.9790779733333334,95.65678130682507
0.9800779733333334,96.82498797842341
0.9810779733333334,98.1610425951793
0.9820779733333334,99.70691775057786
0.9830779733333334,101.52035599641006
0.9840779733333334,103.68317451678145
0.9850779733333334,106.3154761802098
0.9860779733333334,109.60133885788797
0.9870779733333334,113.83851082643818
0.9880779733333334,119.54331131344433
0.9890779733333334,127.70083725438458
0.9900779733333334,140.5027133097356
0.9910779733333334,165.7485280660633
0.9920779733333334,191.75169799437998
0.9930779733333334,207.0568440368626
0.9940779733333334,220.65973319812343
0.9950779733333334,229.05088057854263
0.9960779733333334,233.94280243367365
0.9970779733333334,236.98218186627568
0.9980779733333334,239.0131394539472
0.9990779733333334,240.45402161511947
1.0000779733333334,241.5252920836523
1.0010779733333333,242.35157115875407
1.0020779733333334,243.00782183528827
1.0030779733333333,243.54156015903803
1.0040779733333334,243.9842500121895
1.0050779733333333,244.35750365349946
1.0060779733333334,244.67663377978096
1.0070779733333333,244.95278085041895
1.0080779733333334,245.19423708305757
1.0090779733333333,245.4072984855629
1.0100779733333334,245.5968294310383
1.0110779733333333,245.7666657901499
1.0120779733333334,245.91982010950164
1.0130779733333333,246.05873388489613
1.0140779733333334,246.18540161051789
1.0150779733333333,246.3014612177757
1.0160779733333334,246.40827154271622
1.0170779733333333,246.50696948892534
1.0180779733333334,246.59851360276548
1.0190779733333333,246.68371776008775
1.0200779733333334,246.7632775001086
1.0210779733333333,246.8377908156164
1.0220779733333334,246.90777471495113
1.0230779733333333,246.97367852580652
1.0240779733333334,247.03589466452098
1.0250779733333333,247.09476741657136
1.0260779733333334,247.1506001438026
1.0270779733333333,247.2036612376211
1.0280779733333334,247.2541890655222
1.0290779733333333,247.30239610414094
1.0300779733333334,247.34847241078683
1.0310779733333333,247.39258855390818
1.0320779733333334,247.43489809848873
1.0330779733333333,247.47553972346338
1.0340779733333334,247.51464776388224
1.0350779733333333,247.5523233373454
1.0360779733333334,247.58867293270578
1.0370779733333333,247.62379229794192
1.0380779733333334,247.65776861989065
1.0390779733333333,247.69068181469572
1.0400779733333334,247.72260538525939
1.0410779733333333,247.7536071272
1.0420779733333334,247.7837497373052
1.0430779733333333,247.81309134630618
1.0440779733333334,247.84168598912913
1.0450779733333333,247.8695840222063
1.0460779733333334,247.896833008647
1.0470779733333333,247.9234811957179
1.0480779733333334,247.94956210284636
1.0490779733333333,247.97511723376954
1.0500779733333334,248.0001837291137
1.0510779733333333,248.0247966129239
1.0520779733333334,248.04898911874884
1.0530779733333333,248.07279290924527
1.0540779733333334,248.0962407982806
1.0550779733333333,248.11935818329772
1.0560779733333334,248.14217358806422
1.0570779733333333,248.16471439757206
1.0580779733333334,248.18700800409565
1.0590779733333333,248.20907905069322
1.0600779733333334,248.2309526079871
1.0610779733333333,248.25265353974228
1.0620779733333334,248.27420609251573
1.0630779733333333,248.2956348287849
1.0640779733333334,248.31696419322114
1.0650779733333333,248.33821875714028
1.0660779733333334,248.3594233835206
1.0670779733333333,248.38060339371117
1.0680779733333334,248.40178474630247
1.0690779733333333,248.4229942338875
1.0700779733333334,248.44425970321916
1.0710779733333333,248.4656103050898
1.0720779733333334,248.48707678166863
1.0730779733333333,248.50869180101105
1.0740779733333334,248.53049035114987
1.0750779733333333,248.55251020986307
1.0760779733333334,248.57479251125966
1.0770779733333333,248.5973824373603
1.0780779733333334,248.62033007275937
1.0790779733333333,248.64369147466806
1.0800779733333334,248.6675300313811
1.0810779733333333,248.69191821310952
1.0820779733333334,248.7169398661892
1.0830779733333333,248.74269327525036
1.0840779733333332,248.76929533626515
1.0850779733333333,248.79688738014423
1.0860779733333332,248.82564352635063
1.0870779733333333,248.85578305953888
1.0880779733333332,248.887589490004
1.0890779733333333,248.9214413272081
1.0900779733333332,248.95786479117038
1.0910779733333333,248.99763127620565
1.0920779733333332,249.04195717939803
1.0930779733333333,249.09297940099015
1.0940779733333332,249.1551924069434
1.0950779733333333,249.24251672215803
1.0960779733333332,249.58467237529516
1.0970779733333333,249.76569746580515
1.0980779733333332,249.8804422520957
